tweet_id,created_at,source,rating_numerator,name,dog_stage,favorite_count,lang,retweet_count,year,month,dogtype,confidence
666020888022790149,2015-11-15 22:32:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.0,None,,2483.0,en,481.0,2015.0,11.0,Welsh_springer_spaniel,0.465074
666029285002620928,2015-11-15 23:05:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.0,a,,124.0,en,45.0,2015.0,11.0,redbone,0.506826
666033412701032449,2015-11-15 23:21:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,a,,121.0,en,43.0,2015.0,11.0,German_shepherd,0.596461
666044226329800704,2015-11-16 00:04:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.0,a,,284.0,en,135.0,2015.0,11.0,Rhodesian_ridgeback,0.408143
666049248165822465,2015-11-16 00:24:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5.0,None,,103.0,en,41.0,2015.0,11.0,miniature_pinscher,0.560311
666050758794694657,2015-11-16 00:30:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,a,,129.0,en,56.0,2015.0,11.0,Bernese_mountain_dog,0.651137
666051853826850816,2015-11-16 00:35:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2.0,an,,1176.0,en,806.0,2015.0,11.0,,
666055525042405380,2015-11-16 00:49:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,a,,420.0,en,226.0,2015.0,11.0,chow,0.692517
666057090499244032,2015-11-16 00:55:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,a,,280.0,en,131.0,2015.0,11.0,golden_retriever,0.00795896
666058600524156928,2015-11-16 01:01:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.0,the,,108.0,en,56.0,2015.0,11.0,miniature_poodle,0.201493
666063827256086533,2015-11-16 01:22:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,the,,458.0,en,204.0,2015.0,11.0,golden_retriever,0.77593
666071193221509120,2015-11-16 01:52:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,None,,140.0,en,55.0,2015.0,11.0,Gordon_setter,0.503672
666073100786774016,2015-11-16 01:59:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,None,,309.0,en,150.0,2015.0,11.0,Walker_hound,0.260857
666082916733198337,2015-11-16 02:38:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.0,None,,109.0,en,42.0,2015.0,11.0,pug,0.489814
666094000022159362,2015-11-16 03:22:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,None,,158.0,en,68.0,2015.0,11.0,bloodhound,0.195217
666099513787052032,2015-11-16 03:44:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.0,None,,147.0,en,63.0,2015.0,11.0,Lhasa,0.58233
666102155909144576,2015-11-16 03:55:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5.5,None,,75.0,en,11.0,2015.0,11.0,English_setter,0.298617
666104133288665088,2015-11-16 04:02:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.0,None,,13808.0,en,6190.0,2015.0,11.0,,
666268910803644416,2015-11-16 14:57:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,None,,99.0,en,32.0,2015.0,11.0,,
666273097616637952,2015-11-16 15:14:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5.5,None,,166.0,en,74.0,2015.0,11.0,Italian_greyhound,0.176053
666293911632134144,2015-11-16 16:37:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3.0,a,,481.0,en,331.0,2015.0,11.0,,
666337882303524864,2015-11-16 19:31:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,an,,188.0,en,87.0,2015.0,11.0,Newfoundland,0.278407
666345417576210432,2015-11-16 20:01:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,None,,281.0,en,130.0,2015.0,11.0,golden_retriever,0.8587440000000001
666353288456101888,2015-11-16 20:32:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.0,None,,211.0,en,71.0,2015.0,11.0,malamute,0.33687399999999995
666362758909284353,2015-11-16 21:10:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.0,None,,749.0,en,538.0,2015.0,11.0,,
666373753744588802,2015-11-16 21:54:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5.5,None,,179.0,en,86.0,2015.0,11.0,soft-coated_wheaten_terrier,0.326467
666396247373291520,2015-11-16 23:23:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,None,,161.0,en,80.0,2015.0,11.0,Chihuahua,0.978108
666407126856765440,2015-11-17 00:06:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.0,a,,103.0,en,36.0,2015.0,11.0,black-and-tan_coonhound,0.529139
666411507551481857,2015-11-17 00:24:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2.0,quite,,424.0,en,315.0,2015.0,11.0,,
666418789513326592,2015-11-17 00:53:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,Walter,,118.0,en,44.0,2015.0,11.0,toy_terrier,0.14968
666421158376562688,2015-11-17 01:02:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.0,None,,309.0,en,110.0,2015.0,11.0,Blenheim_spaniel,0.906777
666428276349472768,2015-11-17 01:30:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.0,None,,159.0,en,79.0,2015.0,11.0,Pembroke,0.371361
666430724426358785,2015-11-17 01:40:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.0,None,,305.0,en,183.0,2015.0,11.0,Irish_terrier,0.104109
666435652385423360,2015-11-17 02:00:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,None,,160.0,en,51.0,2015.0,11.0,Chesapeake_Bay_retriever,0.18413
666437273139982337,2015-11-17 02:06:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.0,None,,119.0,en,44.0,2015.0,11.0,Chihuahua,0.6718529999999999
666447344410484738,2015-11-17 02:46:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,Scout,,99.0,en,19.0,2015.0,11.0,curly-coated_retriever,0.32208400000000004
666454714377183233,2015-11-17 03:16:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,Kreggory,,504.0,en,204.0,2015.0,11.0,dalmatian,0.278954
666644823164719104,2015-11-17 15:51:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,Jimothy,,227.0,en,77.0,2015.0,11.0,Ibizan_hound,0.0443334
666649482315059201,2015-11-17 16:09:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4.0,None,,1093.0,en,598.0,2015.0,11.0,Border_collie,0.447803
666691418707132416,2015-11-17 18:56:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.0,Christoper,,185.0,en,46.0,2015.0,11.0,German_shepherd,0.975401
666701168228331520,2015-11-17 19:35:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.0,a,,423.0,en,213.0,2015.0,11.0,Labrador_retriever,0.887707
666739327293083650,2015-11-17 22:06:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,Lugan,,229.0,en,64.0,2015.0,11.0,miniature_poodle,0.546933
666776908487630848,2015-11-18 00:36:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5.0,Josep,,339.0,en,170.0,2015.0,11.0,miniature_pinscher,0.167175
666781792255496192,2015-11-18 00:55:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,a,,375.0,en,183.0,2015.0,11.0,Italian_greyhound,0.618316
666786068205871104,2015-11-18 01:12:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2.0,None,,737.0,en,474.0,2015.0,11.0,,
666804364988780544,2015-11-18 02:25:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.0,Jockson,,230.0,en,89.0,2015.0,11.0,English_setter,0.32879200000000003
666817836334096384,2015-11-18 03:18:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,Jeph,,503.0,en,242.0,2015.0,11.0,miniature_schnauzer,0.496953
666826780179869698,2015-11-18 03:54:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.0,None,,247.0,en,92.0,2015.0,11.0,Maltese_dog,0.359383
666835007768551424,2015-11-18 04:27:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,None,,209.0,en,78.0,2015.0,11.0,Airedale,0.448459
666837028449972224,2015-11-18 04:35:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3.0,None,,797.0,en,540.0,2015.0,11.0,,
666983947667116034,2015-11-18 14:18:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5.5,a,,2500.0,en,955.0,2015.0,11.0,,
666996132027977728,2015-11-18 15:07:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,Carll,,240.0,en,91.0,2015.0,11.0,Rottweiler,0.0624899
667012601033924608,2015-11-18 16:12:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,Klevin,,440.0,en,215.0,2015.0,11.0,,
667044094246576128,2015-11-18 18:17:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.0,None,,182.0,en,49.0,2015.0,11.0,golden_retriever,0.765266
667062181243039745,2015-11-18 19:29:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,Keet,,212.0,en,51.0,2015.0,11.0,Chesapeake_Bay_retriever,0.825678
667065535570550784,2015-11-18 19:43:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.0,None,,162.0,en,44.0,2015.0,11.0,,
667073648344346624,2015-11-18 20:15:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,Dave,,392.0,en,119.0,2015.0,11.0,Chihuahua,0.483682
667090893657276420,2015-11-18 21:23:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.0,Clybe,,329.0,en,123.0,2015.0,11.0,Chihuahua,0.959514
667119796878725120,2015-11-18 23:18:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,Gabe,,323.0,en,127.0,2015.0,11.0,Pembroke,0.741563
667138269671505920,2015-11-19 00:32:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,None,,4529.0,en,2152.0,2015.0,11.0,West_Highland_white_terrier,0.747713
667152164079423490,2015-11-19 01:27:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.0,Pipsy,,46868.0,en,16598.0,2015.0,11.0,toy_poodle,0.535411
667160273090932737,2015-11-19 01:59:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5.5,Bradlay,,253.0,en,61.0,2015.0,11.0,golden_retriever,0.471351
667165590075940865,2015-11-19 02:20:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,Churlie,,2638.0,en,1111.0,2015.0,11.0,miniature_pinscher,0.140173
667171260800061440,2015-11-19 02:43:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,Kenneth,,218.0,en,85.0,2015.0,11.0,giant_schnauzer,0.8412649999999999
667174963120574464,2015-11-19 02:58:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,Clarence,,238.0,en,79.0,2015.0,11.0,toy_poodle,0.266437
667176164155375616,2015-11-19 03:02:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4.0,None,,604.0,en,450.0,2015.0,11.0,soft-coated_wheaten_terrier,0.318981
667177989038297088,2015-11-19 03:10:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.0,a,,188.0,en,55.0,2015.0,11.0,vizsla,0.25924899999999995
667182792070062081,2015-11-19 03:29:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,Timison,,14117.0,en,6049.0,2015.0,11.0,golden_retriever,0.949892
667188689915760640,2015-11-19 03:52:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,None,,732.0,en,402.0,2015.0,11.0,,
667192066997374976,2015-11-19 04:05:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.0,None,,380.0,et,101.0,2015.0,11.0,Rottweiler,0.28364
667200525029539841,2015-11-19 04:39:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5.5,Joshwa,,605.0,en,256.0,2015.0,11.0,Siberian_husky,0.694904
667211855547486208,2015-11-19 05:24:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,Genevieve,,483.0,en,241.0,2015.0,11.0,golden_retriever,0.462556
667369227918143488,2015-11-19 15:49:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,None,,359.0,en,159.0,2015.0,11.0,,
667393430834667520,2015-11-19 17:26:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.0,Fwed,,190.0,en,53.0,2015.0,11.0,papillon,0.557009
667405339315146752,2015-11-19 18:13:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.0,Biden,,457.0,en,217.0,2015.0,11.0,Saint_Bernard,0.381377
667435689202614272,2015-11-19 20:14:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.0,None,,303.0,nl,83.0,2015.0,11.0,Rottweiler,0.999091
667437278097252352,2015-11-19 20:20:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,None,,444.0,en,230.0,2015.0,11.0,,
667443425659232256,2015-11-19 20:44:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.0,None,,769.0,en,561.0,2015.0,11.0,,
667453023279554560,2015-11-19 21:22:56,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",5.5,Cupcake,,305.0,en,88.0,2015.0,11.0,Labrador_retriever,0.8256700000000001
667455448082227200,2015-11-19 21:32:34,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",7.0,Reese,,188.0,en,59.0,2015.0,11.0,Tibetan_terrier,0.676376
667470559035432960,2015-11-19 22:32:36,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",5.5,a,,252.0,en,96.0,2015.0,11.0,toy_poodle,0.304175
667491009379606528,2015-11-19 23:53:52,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",7.0,None,,525.0,en,221.0,2015.0,11.0,borzoi,0.852088
667495797102141441,2015-11-20 00:12:54,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9.0,Philippe,,509.0,en,262.0,2015.0,11.0,Chihuahua,0.143957
667502640335572993,2015-11-20 00:40:05,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",5.5,Hall,,528.0,en,216.0,2015.0,11.0,Labrador_retriever,0.996709
667517642048163840,2015-11-20 01:39:42,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",8.0,Dook,,365.0,en,189.0,2015.0,11.0,Italian_greyhound,0.125176
667524857454854144,2015-11-20 02:08:22,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",6.0,None,,1675.0,en,1090.0,2015.0,11.0,Chesapeake_Bay_retriever,0.08812239999999999
667530908589760512,2015-11-20 02:32:25,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",10.0,Naphaniel,,459.0,en,234.0,2015.0,11.0,golden_retriever,0.633037
667534815156183040,2015-11-20 02:47:56,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",8.0,Frank,,809.0,en,515.0,2015.0,11.0,Pembroke,0.435254
667538891197542400,2015-11-20 03:04:08,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9.0,a,,202.0,en,64.0,2015.0,11.0,Yorkshire_terrier,0.618957
667544320556335104,2015-11-20 03:25:43,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",10.0,Kial,,851.0,en,514.0,2015.0,11.0,Pomeranian,0.412893
667546741521195010,2015-11-20 03:35:20,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9.0,George,,334.0,en,121.0,2015.0,11.0,toy_poodle,0.787424
667549055577362432,2015-11-20 03:44:31,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1.0,None,,5705.0,en,2233.0,2015.0,11.0,,
667550882905632768,2015-11-20 03:51:47,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",5.0,None,,0.0,ro,32.0,2015.0,11.0,,
667550904950915073,2015-11-20 03:51:52,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",6.0,None,,0.0,en,34.0,2015.0,11.0,vizsla,8.10632e-05
667724302356258817,2015-11-20 15:20:54,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",7.0,None,,476.0,en,313.0,2015.0,11.0,,
667728196545200128,2015-11-20 15:36:22,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",5.5,Olive,,374.0,en,147.0,2015.0,11.0,kuvasz,0.360159
667766675769573376,2015-11-20 18:09:16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9.0,Calvin,,437.0,en,212.0,2015.0,11.0,,
667773195014021121,2015-11-20 18:35:10,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",8.0,a,,234.0,en,55.0,2015.0,11.0,West_Highland_white_terrier,0.360465
667782464991965184,2015-11-20 19:12:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,None,,404.0,en,242.0,2015.0,11.0,,
667793409583771648,2015-11-20 19:55:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.0,None,,692.0,en,325.0,2015.0,11.0,dalmatian,0.5350729999999999
667801013445750784,2015-11-20 20:25:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.0,None,,325.0,en,96.0,2015.0,11.0,flat-coated_retriever,0.508392
667806454573760512,2015-11-20 20:47:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,Filup,,1043.0,en,485.0,2015.0,11.0,Chihuahua,0.187155
667832474953625600,2015-11-20 22:30:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.0,None,,290.0,en,61.0,2015.0,11.0,miniature_pinscher,0.2142
667861340749471744,2015-11-21 00:25:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,a,,237.0,en,76.0,2015.0,11.0,malamute,0.967275
667866724293877760,2015-11-21 00:46:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,Shaggy,,2975.0,en,1016.0,2015.0,11.0,,
667873844930215936,2015-11-21 01:15:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,None,,620.0,en,396.0,2015.0,11.0,,
667878741721415682,2015-11-21 01:34:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2.0,Tedrick,,388.0,en,116.0,2015.0,11.0,miniature_pinscher,0.106003
667885044254572545,2015-11-21 01:59:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,Stu,,808.0,en,471.0,2015.0,11.0,malamute,0.0885297
667886921285246976,2015-11-21 02:07:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5.5,Erik,,1863.0,en,1068.0,2015.0,11.0,Pomeranian,0.8004319999999999
667902449697558528,2015-11-21 03:08:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,Cleopatricia,,841.0,en,370.0,2015.0,11.0,Norwegian_elkhound,0.298881
667911425562669056,2015-11-21 03:44:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5.0,None,,485.0,en,300.0,2015.0,11.0,,
667915453470232577,2015-11-21 04:00:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,Otis,,208.0,en,55.0,2015.0,11.0,boxer,0.196655
667924896115245057,2015-11-21 04:37:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,Jiminy,,296.0,en,112.0,2015.0,11.0,Labrador_retriever,0.209051
667937095915278337,2015-11-21 05:26:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3.0,None,,1241.0,en,776.0,2015.0,11.0,,
668113020489474048,2015-11-21 17:05:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.0,Alfie,,659.0,en,236.0,2015.0,11.0,Pembroke,0.548896
668142349051129856,2015-11-21 19:02:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2.0,None,,567.0,en,278.0,2015.0,11.0,,
668154635664932864,2015-11-21 19:50:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,None,,487.0,en,307.0,2015.0,11.0,,
668171859951755264,2015-11-21 20:59:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.0,a,,482.0,en,191.0,2015.0,11.0,Chihuahua,0.664834
668190681446379520,2015-11-21 22:14:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.0,Skittles,,650.0,en,194.0,2015.0,11.0,Blenheim_spaniel,0.958402
668204964695683073,2015-11-21 23:10:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.0,Ron,,553.0,en,191.0,2015.0,11.0,Labrador_retriever,0.65518
668221241640230912,2015-11-22 00:15:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,None,,507.0,en,192.0,2015.0,11.0,chow,0.395101
668226093875376128,2015-11-22 00:34:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,None,,297.0,en,102.0,2015.0,11.0,,
668237644992782336,2015-11-22 01:20:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,Torque,,6134.0,en,2817.0,2015.0,11.0,chow,0.8093199999999999
668248472370458624,2015-11-22 02:03:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.0,Bisquick,,972.0,en,476.0,2015.0,11.0,Chihuahua,0.7345470000000001
668256321989451776,2015-11-22 02:34:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.5,Jareld,,1290.0,en,602.0,2015.0,11.0,Pembroke,0.0944294
668268907921326080,2015-11-22 03:24:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,None,,549.0,en,233.0,2015.0,11.0,Pembroke,0.48483
668274247790391296,2015-11-22 03:46:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,Sophie,,811.0,en,228.0,2015.0,11.0,soft-coated_wheaten_terrier,0.406374
668286279830867968,2015-11-22 04:33:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5.5,Rusty,,499.0,en,135.0,2015.0,11.0,golden_retriever,0.215944
668291999406125056,2015-11-22 04:56:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,None,,240.0,en,29.0,2015.0,11.0,,
668297328638447616,2015-11-22 05:17:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,None,,612.0,en,294.0,2015.0,11.0,Eskimo_dog,0.0327838
668466899341221888,2015-11-22 16:31:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4.0,a,,873.0,en,510.0,2015.0,11.0,,
668480044826800133,2015-11-22 17:23:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5.5,DayZ,,453.0,en,146.0,2015.0,11.0,Labrador_retriever,0.0999648
668484198282485761,2015-11-22 17:40:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.0,None,,419.0,en,232.0,2015.0,11.0,standard_poodle,0.587372
668496999348633600,2015-11-22 18:31:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.0,Jo,,409.0,en,129.0,2015.0,11.0,Staffordshire_bullterrier,0.412879
668507509523615744,2015-11-22 19:13:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,a,,321.0,en,103.0,2015.0,11.0,basenji,0.0553794
668528771708952576,2015-11-22 20:37:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6.0,Gòrdón,,454.0,en,222.0,2015.0,11.0,Labrador_retriever,0.195835
668537837512433665,2015-11-22 21:13:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.0,Spark,,250.0,en,72.0,2015.0,11.0,Lakeland_terrier,0.372988
